date,open,high,low,close,volume
7/1/20,34441.69,34924.29,34409.87,34889.41,315039424
7/2/20,34965.89,35177.39,34896.82,34978.18,383084096
7/3/20,35014.43,35105.16,34918.52,35051.38,175761296
7/6/20,35122.61,35238.81,35002.11,35202.77,332251616
7/7/20,35253.65,35472.68,35217.28,35373.35,333891232
7/8/20,35445.5,35703.22,35445.1,35694.89,317691872
7/9/20,35836.62,36190.7,35822.33,36142.17,467486624
7/10/20,36105.82,36279.56,36003.18,36190.4,292709088
7/13/20,36348.43,36722.13,36348.43,36618.57,468906816
7/14/20,36669.79,36936.03,36534.7,36745.22,466251328
7/15/20,36851.23,36891.98,36638.07,36679.03,328394400
7/16/20,36778.83,37029.25,36767.93,37001.44,402589760
7/17/20,37077.27,37354.15,37076.77,37330.85,466058528
7/20/20,37488.7,37741.15,37488.7,37650.57,553817728
7/21/20,37748.7,37938.87,37368.52,37700.31,457216704
7/22/20,37778.09,37986.37,37552.07,37804.61,405508800
7/23/20,37953.76,38106.95,37540.7,37578.21,379281440
7/24/20,37561.87,37863.3,37259.17,37607.62,266531776
7/27/20,37659.64,38291.77,37626.59,38221.16,288103136
7/28/20,38378.87,38700.96,38378.87,38627.27,394297344
7/29/20,38780.92,39124.33,38698.74,38836.27,508260800
7/30/20,38933.04,39270.46,38781.18,39258.44,368700800
8/3/20,39375.57,39928.92,39375.57,39871.61,539315264
8/4/20,39958.51,40330.71,39528.86,39577.62,593981504
8/5/20,39650.24,39940.22,39425.57,39882.78,501945536
8/6/20,40103.99,40422.83,39959.14,40166.12,826808960
8/7/20,40254.82,40465.95,39971.11,40029.69,728768064
8/10/20,40122.72,40195.22,39828.91,39914.76,576547136
8/11/20,40049.29,40706.08,40049.29,40559.15,600041216
8/12/20,40383.17,41118.6,40390.39,40473.18,591172096
8/13/20,40543.25,40564.18,39898.22,40290.74,556146176
8/17/20,40394.06,40405.41,39939.69,40122.5,522652256
8/18/20,40346.55,40434.6,40113.29,40184.01,458803392
8/19/20,40237.68,40424.92,40065.51,40154.11,427204544
8/20/20,40183.26,40249.51,39781.39,39868.55,394620864
8/21/20,39840.12,39840.12,39240.12,39621.59,400468320
8/24/20,39637.95,39824.56,39473.11,39802.6,371723712
8/25/20,39962.67,40340.79,39962.67,40292.82,535068640
8/26/20,40390.95,40894.53,40368.98,40862.59,507996448
8/27/20,40977.11,41276.54,40985.11,41081.94,544662208
8/28/20,41078.26,41164.83,40994.04,41056.22,109286152
8/31/20,41153.02,41311.06,41016.56,41110.93,451737504
9/1/20,41164.79,41401.89,41096.58,41377.26,759360320
9/2/20,41519.76,41932.85,41519.76,41834.85,837022912
9/3/20,41993.55,42212.93,41993.55,42188.11,919471488
9/4/20,42134.53,42291.92,41923.68,42023,758076864
9/7/20,42142.69,42400.25,42028.5,42295.75,748896768
9/8/20,42346.75,42528.49,41912.6,41985.19,884370176
9/9/20,41885.12,42196.17,41610.73,42022.25,707013056
9/10/20,42224.76,42896.36,42224.76,42647.35,884962944
9/11/20,42745.81,42869.69,42457.53,42530.67,526186240
9/14/20,42631.77,42720.98,42367.81,42531.31,509522336
9/15/20,42594.98,42831.01,42263.22,42346.42,662804608
9/16/20,42442.15,42544.87,42091.97,42282.28,489600384
9/17/20,42475.17,42632.41,42280.72,42334.76,508691872
9/18/20,42371.36,42554.84,42234.59,42504.76,516126240
9/21/20,42524.17,42551.15,42121.32,42174.13,433941536
9/22/20,42115.94,42156.5,41672.45,41828.91,441286496
9/23/20,41869.18,42023.06,41755.69,41876.26,582794752
9/24/20,41900.33,41942.35,41416.9,41806.37,434885120
9/25/20,41805.23,42100.73,41601.94,41701.23,435017984
9/28/20,41723.82,41785.07,40644.82,40740.95,407194592
9/29/20,40694.84,41445.47,40389.8,41204.36,353650560
9/30/20,41285.16,41438.33,40494.9,40571.48,473730080
10/1/20,40521.93,40735.84,40113.95,40676.92,371732160
10/2/20,40655.87,40838.92,39905.66,40070.83,348589696
10/5/20,40029.11,40029.11,38865.1,39072.47,409945184
10/6/20,39134.03,39349.29,38568.95,39127.48,406036928
10/7/20,39233.86,39920.13,39166.16,39849.96,431962624
10/8/20,39953.82,40412.06,39870.77,40353.62,476869376
10/9/20,40370.82,40830.22,40307.64,40798.43,358824288
10/12/20,40822.71,41047.46,40149.78,40209.82,377650240
10/13/20,40202.75,40301.36,39645.73,40006.67,290136832
10/14/20,40062.98,40183.87,39854.77,40144.29,232803856
10/15/20,40233.28,40533.67,40006.46,40068.49,324790944
10/16/20,40097.74,40220.73,39742.25,40164.02,254204672
10/19/20,40168.44,40491.13,40077.9,40340.17,319563168
10/20/20,40389.77,41056.95,40381.74,40956.58,492674848
10/21/20,41054.94,41613.05,41054.94,41535.92,661276672
10/22/20,41587.61,41818.24,41088.38,41199.02,500098144
10/23/20,41302.31,41383.38,41064.38,41266,354430656
10/26/20,41370.02,41876.79,41370.02,41850.47,487158464
10/27/20,41879.37,41922.19,41327.72,41381.83,481047360
10/28/20,41386.29,41687.33,41069.68,41186.86,368423776
10/29/20,41032.65,41032.65,39275.43,39888,541779776
11/2/20,39860.78,39860.78,38778.68,39112.18,322289440
11/3/20,39345.75,40499.64,39345.75,40480.88,383953216
11/4/20,40555.29,40914.59,40223.45,40281.96,427848768
11/5/20,40461.14,41084.9,40461.14,41071.3,356655168
11/6/20,41144.09,41147.05,40679.61,40731.61,350438400
11/9/20,40832.61,40943.8,40596.99,40784.04,276797952
11/10/20,41479.32,41597.33,41079,41153.05,355986112
11/11/20,41216.09,41330.49,40900.03,41197.32,244284320
11/12/20,41178.68,41178.68,40492.75,40564.55,328299136
11/13/20,40501.66,40689.6,40262.22,40569.35,243084688
11/16/20,40574.72,40790.39,40470.12,40504.75,181446336
11/17/20,40614.89,40964.22,40614.89,40652.67,150341856
11/18/20,40642.4,40658.15,40344.62,40514.67,145897504
11/19/20,40527.52,40745.02,40431.41,40540.7,188566000
11/20/20,40519.1,40598.24,40126.8,40187.18,189857104
11/23/20,40143.57,40152.36,39314.28,39632.52,195467728
11/24/20,39789.58,40021.33,39631.07,39863.36,174718736
11/25/20,40054.41,40431.56,40014.18,40377.53,241946288
11/26/20,40655.3,41127.49,40655.3,41031.03,389193664
11/27/20,40976.64,41066.52,40753.3,40807.09,397792992
11/30/20,40782.7,41115.1,40669.85,41068.82,388554560
12/1/20,41092.19,41724.04,41092.19,41665.27,489632736
12/2/20,41676.55,42074.11,41676.55,42027.38,476871680
12/3/20,42165.56,42412.51,42009.3,42047.72,420324224
12/4/20,42146.27,42316.52,42153.51,42207,427911616
12/7/20,42247.57,42321.37,42047,42115.31,380497408
12/8/20,42119.39,42233.96,41948.35,42101.78,409741120
12/9/20,42085.77,42350.23,42030.61,42204.03,438146976
12/10/20,42243.45,42441.31,42119.63,42305.84,472363872
12/11/20,42477.74,42628.01,42425.28,42470.39,557610176
12/14/20,42556.83,43316.11,42556.83,43266.22,629525696
12/15/20,43375.73,43709.71,43126.48,43250.84,702210176
12/16/20,43351.72,43556.06,43183.77,43360.19,433020928
12/17/20,43503.2,43793.22,43503.2,43766.69,497562976
12/18/20,43866.42,43955.56,43638.33,43740.55,482542816
12/21/20,43730.34,43790.72,43295.64,43333.76,516465888
12/22/20,43310.38,43478.97,42757.49,42906.94,561855104
12/23/20,42900.29,43216.16,42852.79,43087.7,378938112
12/24/20,43277.88,43631.36,43277.88,43416.77,570583168
12/28/20,43564.2,43760.67,43534.96,43674.28,463412096
12/29/20,43790.1,43912.1,43203.68,43282.27,503119808
12/30/20,43323.15,43750.25,43323.15,43694.76,455994464
12/31/20,43814.47,43890.14,43665.93,43755.38,578250752
1/1/21,43821.11,44874.86,43853.11,44434.8,642622016
1/4/21,45035.31,45074.37,44495.45,44686.46,540830400
1/5/21,44616.92,44830.28,44458.71,44650.43,582367872
1/6/21,44864.71,45194.63,44860,45153.42,664538176
1/7/21,45315.8,45619.8,45196.26,45344.54,641437184
1/8/21,45418.97,45916.33,45418.97,45654.34,6964344320
1/11/21,45962.94,46109.36,45529.48,45605.42,588039808
1/12/21,45688.44,46013.36,45688.44,45922.04,825893760
1/13/21,46185.65,46314.15,46060.62,46091.96,845282176
1/14/21,46208.32,46272.58,45852.83,45989.35,620746240
1/15/21,46036.24,46177.38,45875.21,45931,531065216
1/18/21,45947.26,46047.56,45714.17,45726.68,543645824
1/19/21,45747.5,45978.14,45596.81,45903.23,491787168
1/20/21,45862.7,45862.7,45545.43,45676.94,476618880
1/21/21,45684.09,46143.53,45684.09,45984.46,606380032
1/22/21,45993.23,46116.85,45690.5,45868.04,430628160
1/25/21,46014.61,46189.02,46014.61,46087.64,470060448
1/26/21,46187.52,46398.01,46097.2,46287.38,603240320
1/27/21,46359.73,46698.33,46325.09,46458.13,610940288
1/28/21,46459.13,46645.17,46110.92,46166.05,844002624
1/29/21,46260.09,46656.98,46260.09,46385.54,840296192
2/1/21,46611.6,46762.64,46188.25,46248.45,693615232
2/2/21,46411.54,46642.72,46261.1,46580.34,468062496
2/3/21,46743.14,47123.82,46743.14,46933.63,616309440
2/4/21,47260.53,47339.21,46746.58,46905.79,440278048
2/8/21,47013.02,47074.16,46659.24,46721.87,428626080
2/9/21,46888.41,46990.92,46628.97,46674.77,664033792
2/10/21,46667.86,46845.44,46341.76,46644.29,10119120896
2/11/21,46715.44,46935.32,45960.44,46055.52,1124821248
2/12/21,46053.29,46358.08,45731.88,45808.36,442716512
2/15/21,46091.72,46507.42,46091.72,46375.59,486375424
2/16/21,46506.19,46884.53,46506.19,46867.95,514208032
2/17/21,47118.64,47305.86,46726.85,46768.14,701764672
2/18/21,46817.51,46817.51,46120.61,46142.74,577954624
2/19/21,46137.2,46378.35,46137.2,46227.65,694815616
2/22/21,46345.56,46402.73,45763.05,45890.04,722052672
2/23/21,46036.21,46083.66,45663.03,45728.75,718226496
2/24/21,45782.97,45887.77,45205.48,45362.58,557503872
2/25/21,45628.92,46004.68,45628.92,45965.62,468970752
2/26/21,45977.12,46239.89,45753.07,45865.02,479981152
3/1/21,45887.24,46009.39,45092.8,45593.43,368389984
3/2/21,45634.79,46077.92,45535.87,45964.27,399187392
3/3/21,46039.57,46189.25,45923.57,46160.78,403693856
3/4/21,45165.99,45807.58,45087.63,45278.53,441496384
3/5/21,45389.11,45946.69,45168.21,45837.35,317237184
3/8/21,46383.19,46432.39,44849.07,45051.05,459870912
3/9/21,45013.52,45129.55,43946.3,44222.91,492314208
3/10/21,44274.28,44424.04,43620.84,43691.68,363243360
3/11/21,43673.78,43891,42688.2,42779.79,406100864
3/12/21,42864.54,43986.18,42864.54,43788.08,442561888
3/15/21,44288.74,44839.19,44104.14,44766.59,455550208
3/16/21,44906.5,44910.93,44545.43,44857.06,408459616
3/17/21,45165.59,45540.63,45165.59,45450.31,510384512
3/18/21,45519.52,45612.95,44641.49,44724.09,554068288
3/19/21,44671.01,45172.33,44393.28,44901.31,484637344
3/22/21,44912.93,45465.13,44735.59,45407.33,443989920
3/24/21,45401.26,45593.61,45258.99,45544.19,409681888
3/25/21,45688.64,46000.11,45645.81,45726.16,470401152
3/26/21,45695.1,45521.63,45436.91,45521.63,529204672
3/29/21,45466.72,45466.72,44315.43,44431.8,523877568
3/30/21,44404.69,44808.63,44199.26,44491.03,339110656
3/31/21,44777.12,45133.25,44477.9,44587.85,443904832
4/1/21,44705.43,44877.46,44334.22,44428.1,313508512
4/2/21,44568.9,44609.28,44197.9,44300.95,266848096
4/5/21,44390.92,44431.24,43471.19,43548.21,302803552
4/6/21,43580.36,44478.24,43580.36,44404.7,305963488
4/7/21,44536.23,44571.91,43758.05,43953.58,370528448
4/8/21,44159.74,44759.37,44091.92,44741.36,383105504
4/9/21,44883.51,45249.61,44809.6,45186.48,688037504
4/12/21,45221.17,45267.43,44758.34,44978.05,503526592
4/13/21,44952.02,45133.41,44780.06,45048.57,473433760
4/14/21,45075.22,45347.4,45075.22,45311.22,341889376
4/15/21,45389.97,45447.49,45174.89,45230.18,347665728
4/16/21,45289.61,45471.35,45269.03,45305.63,173522528
4/19/21,45128.52,45249.24,44611.83,44913.57,363097600
4/20/21,45214.19,45558.13,45214.19,45399.78,343281984
4/21/21,45526.83,45626.88,45226.18,45306.54,387908928
4/22/21,45360.42,45496.82,44882.75,44929.61,328935232
4/23/21,44864.97,44864.97,44363.4,44706.76,240487568
4/26/21,44614.22,45952.45,44389.68,45682.77,409086944
4/27/21,45710.07,45937.68,45169.8,45292.87,366802080
4/28/21,45346.27,45588.94,45020.83,45059.12,305760736
4/29/21,45121.59,45143.34,44781.3,44863.11,280677888
4/30/21,44958.72,45056.9,44151.69,44262.35,293746176
5/3/21,44239.54,44326.01,43630.07,44076.2,238440080
5/4/21,44115.32,44620.41,44115.32,44563.59,221502768
5/5/21,44952.49,45173.61,44735.87,44943.61,259868128
5/6/21,45106.97,45245.37,44889.59,45174.67,245642752
5/17/21,45521.77,45806.98,45356.26,45796.31,437448992
5/18/21,45841.1,46033.92,45618.78,45981.82,536792512
5/19/21,45925.17,45979.54,45612.8,45682.11,578308992
5/20/21,45713.46,45831.12,45518.74,45574.07,784034752
5/21/21,45563.8,45948.11,45560.13,45914.98,710428288
5/24/21,46082.59,46314.83,46050.44,46097.11,766643200
5/25/21,46151.1,46369.19,46048.84,46300.66,677381376
5/26/21,46429.42,46856.27,46429.42,46812.31,1563360896
5/27/21,46976.64,47204.13,46675.69,46790.75,2074910720
5/28/21,46804.64,47246.5,46698.23,47126.29,959886336
5/31/21,47345.91,47979.68,47345.91,47896.34,1412259968
6/1/21,48050.85,48237.61,47920.57,48191.26,1392037504
6/2/21,48272.67,48286.46,47960.46,48126.9,1046423488
6/3/21,48254.5,48434.4,48010.32,48093.53,889935936
6/4/21,48139.47,48426.53,48114.41,48211.7,867303168
6/7/21,48511.54,48632.95,48217.68,48302.66,936088448
6/8/21,48340.93,48409.88,48000.26,48147.98,0
6/9/21,48211.99,48311.92,47725.94,47777.62,1355169792
6/10/21,47830.73,48287.52,47820,48251.49,1039362624
6/11/21,48372.96,48531.4,48245.4,48304.72,1024223104
6/14/21,48966.81,48981.82,48540.34,48726.08,1217847168
6/15/21,48781.44,48841.47,48511.58,48632.56,1224569856
6/16/21,48761.81,48878.2,48431.96,48480.9,936665024
6/17/21,48444.46,48544.65,48115.84,48157.63,1117427712
6/18/21,48174.09,48411.87,48022.72,48238.67,750561152
6/21/21,48289.47,48370.42,47963.97,48012.52,8239186432
6/22/21,48030.28,48154.56,47931.78,47987.14,610741440
6/23/21,48045.72,48134.94,47873.14,47900.7,619119616
6/24/21,47956.57,48118.23,47897.39,47962.54,638843392
6/25/21,47968.38,48040.1,47476.38,47603.36,761422336
6/28/21,47585.99,47665.84,46902.38,47002.35,655122496
6/29/21,47122.08,47508.77,47060.43,47137.77,580766272
6/30/21,47219.47,47460.31,47178.58,47356.02,549666176
7/1/21,47542.78,47843.34,47542.78,47800.57,760008768
7/2/21,47864.27,48079.85,47637.76,47686.18,563811840
7/5/21,47717.2,47739.5,47375.13,47429.12,494532640
7/6/21,47482.73,47665.41,47242.52,47346.16,541307904
7/7/21,47342.19,47375.36,47034.95,47247.92,412203104
7/8/21,47344.58,48053.17,47344.58,48053.17,475239072
7/9/21,48045.25,48045.25,47544.08,47563.45,505993792
7/12/21,47585.07,47715.28,47407.85,47447.08,474994816
7/13/21,47449.46,47586.07,47439.89,47480.49,496822688
7/14/21,47512.88,47594.66,47442.19,47491.47,508283744
7/15/21,47498.61,47737.38,47388.42,47628.26,506296192
7/16/21,47652.05,47889.7,47627.61,47834.33,348576032
7/19/21,47977.43,48006.44,47751.38,47873.26,320978944
7/23/21,47889.86,47946.45,47686.5,47793.07,314163520
7/26/21,47823.02,47930.54,47606.89,47672.68,450242752
7/27/21,47717.72,47910.12,47616.73,47686.99,432626176
7/28/21,47784.58,47874.69,47241.55,47318.03,365776288
7/29/21,47339.85,47353.91,46955.1,47312.33,376447680
7/30/21,47348.47,47642.79,46925.16,47055.29,399093248
8/2/21,47061.09,47508.74,47061.09,47453.25,252345136
8/3/21,47509.56,47808.63,47509.56,47758.32,443213440
8/4/21,47828.4,47980.12,47709.38,47789.88,532951328
8/5/21,47824.35,47896.39,47582.77,47640.88,546809984
8/6/21,47658.92,47752.77,47425.03,47489.95,499734848
8/9/21,47534.53,47625.42,47053.64,47123.62,337298080
8/10/21,47116.81,47272.88,46928.16,47135.48,370038848
8/11/21,47313.54,47627.59,47294.89,47377.38,382644480
8/12/21,47506.97,47555.99,47175,47270.76,230174912
8/13/21,47320.31,47320.31,47123.38,47169.84,213362544
8/16/21,47134.71,47173.03,46672.19,46912.79,251807008
8/17/21,46947.65,47274.52,46947.65,47258.45,246070816
8/20/21,47360.67,47644.34,47335.41,47599.82,299134016
8/23/21,47698.85,48144.89,47698.85,48112.21,397696800
8/24/21,48100.6,48114.95,47739.53,47828.71,394953696
8/25/21,47860.52,47916.76,47617.93,47635.9,384627456
8/26/21,47642.36,47759.5,47262.11,47363.27,360812352
8/27/21,47392.24,47392.24,46869.1,47136.53,382373504
8/30/21,47147.94,47468.14,47147.94,47365.7,382645120
8/31/21,47395.65,47596.04,47349.49,47419.74,378832096
9/1/21,47488.28,47628.59,47355.14,47413.46,536640544
9/2/21,47481.4,47489.4,46874.64,46903.06,544434432
9/3/21,46973.8,47113.42,46879.28,46957.47,464978944
9/6/21,46987.79,47087.3,46888.95,46918.52,417852896
9/7/21,46924.61,46994.84,46617.98,46729.96,423757536
9/8/21,46756.41,46875.49,46309.86,46396.71,477865088
9/9/21,46465.44,46665.48,46414.42,46625.12,396430688
9/10/21,46710.28,47226.11,46664.63,47198.29,427445408
9/13/21,47265.43,47369.98,47168.75,47270.46,395836576
9/14/21,47332.83,47387.34,46607.21,46891.34,479793984
9/15/21,46945.64,46952.31,46505.13,46716.72,332788288
9/16/21,46729,46958.37,46623.41,46920.46,405178208
9/17/21,46970.66,47181.74,46555.87,46636.08,387292544
9/20/21,46626.9,46691.23,46215.18,46528.21,194720896
9/21/21,46612.02,46833.14,45778.19,46008.85,325882176
9/22/21,46031.89,46031.89,44788.17,45597.24,583732544
9/23/21,45713.48,45939.39,45083.51,45296.88,443777440
9/24/21,45290.27,45424.26,44861.09,45073.52,369537344
9/27/21,45081.55,45236.48,44341.51,44817.76,307392640
9/28/21,44846.7,45294.37,44747.22,45274.93,364860384
9/29/21,45267.15,45342.26,43975.04,44366.74,468761408
9/30/21,44291.3,44899.6,43972.09,44899.6,372433248
10/1/21,44846.14,45003.26,44599.61,44871.7,267051152
10/4/21,44786.14,45105.04,44561.82,45044.5,267219216
10/5/21,45096.86,45101.36,44593.75,44666.57,334689696
10/6/21,44662.04,44795.2,44284.55,44373.23,252760896
10/7/21,44546.29,44947.38,44544.01,44586.04,296037024
10/8/21,44586.41,44670.5,44338.17,44477.23,176069600
10/11/21,44503.48,44544.1,43718.37,43829.35,226575600
10/12/21,43792.23,44051.16,43149.28,43883.08,404913888
10/13/21,43932.18,44172.74,43067.61,43221.78,354964800
10/14/21,43101.29,44431.65,43046.25,44333.68,388597568
10/15/21,44417.74,44834.83,44197.14,44821.53,334328448
10/18/21,44656.59,44990.11,44442.28,44629.45,248291968
10/20/21,44753.88,45563.61,44702.72,45499.46,308186208
10/21/21,45548.1,46164.48,45481.99,45821.4,338315520
10/22/21,45829.71,46037.95,45180.72,45578.36,300687232
10/25/21,45608.03,45655.25,45308.06,45429.21,165830320
10/26/21,45483.54,45516.77,45213.62,45255.97,162793424
10/27/21,45544.02,46024.75,45544.02,45851.03,178553408
10/28/21,45865.92,46061.62,45765.76,45990.73,229317344
10/29/21,45980.4,46292.03,45681.59,46218.92,270405376
11/1/21,46536.64,47251.71,46536.64,46974.78,430414464
11/2/21,47117.87,47314.75,47016.35,47112.92,306244832
11/3/21,47164.27,47317.27,46968.41,47032.44,380558656
11/4/21,47086.34,47242.82,46936.48,47219.18,561936576
11/5/21,47277.48,47608.46,47184.15,47295.8,469868544
11/8/21,47338.85,47442.57,47020.85,47115.04,364895456
11/9/21,47100.78,47174.49,46306.91,46399.91,434690592
11/10/21,46497.98,46755.32,46421.53,46629.88,320334464
11/11/21,46675.68,46843.69,46323.59,46348.18,269512160
11/12/21,46342.13,46409.11,45717.21,45749.15,192466528
11/15/21,45740.58,45910.96,45544.99,45736.26,172851024
11/16/21,45798.94,46623.76,45798.94,46542.91,243193216
11/17/21,46599.59,46655.9,46071.98,46194.42,238493280
11/18/21,46098.22,46292.57,45728.42,46110.5,263550832
11/19/21,46014.24,46601.79,46001.41,46489.41,304213312
11/22/21,46478.95,46601.9,45716.6,45745,261901152
11/23/21,45796.37,45915.61,44881.15,44948.52,264608736
11/24/21,44938.93,44983.91,44207.83,44363.7,310388256
11/25/21,44412.88,44516.82,43735.65,43935.75,195174208
11/26/21,43906.67,44333.71,43735.71,44114.16,289847328
11/29/21,44051.91,45416.99,43933.5,45330.05,268238032
11/30/21,45486.46,45757.6,44727.96,45072.38,411465664
12/1/21,45185.15,45459.83,45152.89,45369.14,241069856
12/2/21,45267.97,45267.97,43087.47,43234.15,386753152
12/3/21,42922.59,43590.52,42752.76,43232.83,287730816
12/6/21,43382.22,43556.27,42972.02,43280.77,17691332
12/7/21,43319.13,44066.16,43319.13,43853.49,229378384
12/9/21,43909.1,43996.62,43273.76,43518.84,200494160
12/13/21,43427.61,43478.61,42806.68,42876.37,150389936
12/14/21,42899.84,43265.8,42715.42,43246.71,212350192
12/15/21,43633.5,44507.47,43633.5,44366.86,398094976
12/16/21,44389.09,44392.54,43607.8,43731.2,312071200
12/17/21,43713.81,44003.75,43556.61,43900.68,252204960
12/21/21,44416.8,44594.66,44122.13,44177.07,223081104
12/22/21,44211.33,44292.91,44091.2,44174.97,151787152
12/23/21,44223.6,44446.99,44108.69,44266.9,240428592
12/24/21,44262.94,44467.85,44041.52,44118.39,223379072
12/27/21,44139.18,44167.58,43846.95,43913.44,114669344
12/28/21,43921.95,44117.17,43906.41,44043.74,143445040
12/29/21,44037.68,44265.14,43941.64,44260.11,271113344
12/30/21,44433.38,44590.2,44342.13,44416.2,243084336
12/31/21,44343.74,44646.49,44307.27,44596.07,317646368
1/3/22,44582.53,44905.35,44509.57,44886.89,195167168
1/4/22,44947.73,45406.08,44947.73,45390.84,375985024
1/5/22,45409.48,45438.16,45241.45,45407.89,432060672
1/6/22,45396.46,45396.46,45021.32,45082.3,345295616
1/7/22,45022.16,45364.19,44968.98,45345.65,242263120
1/10/22,45345.77,45967.29,45206,45887.63,356967680
1/12/22,45960.35,46220.4,45872.48,45916.25,514384640
1/13/22,45938.81,46002.77,45693.8,45763.2,327601088
1/14/22,45810.99,45987.88,45734.3,45763.45,239976576
1/17/22,45739.9,45787.48,45385.97,45612.2,173497840
1/18/22,45662.12,45758.1,45469.46,45507.41,165136240
1/19/22,45522.43,45575.77,44734.24,44833.43,236934752
1/20/22,44760.24,44875.44,44275.23,44825.97,254207872
1/21/22,44828.12,45149.19,44755.74,45018.28,176131040
1/24/22,45008.77,45044.51,44797.42,44923.91,160210672
1/25/22,44965.59,45255.43,44846.03,44887.77,207040800
1/26/22,44894.78,45030.45,44712.65,44955.05,137309008
1/27/22,44995.16,45179.89,44970.78,45083.04,173590992
1/28/22,45069.78,45312.05,45042.25,45077.91,258912320
1/31/22,45139.09,45462.62,45139.09,45374.68,251682736
2/1/22,45419.3,45754.17,45383.28,45674.5,312501824
2/2/22,45702.82,46139.5,45702.82,46119.15,360805184
2/3/22,46343.62,46133.2,45818.04,45862.93,328008704
2/4/22,45897.84,46133.2,45814.64,45909.65,192479216
2/7/22,45957.04,46139.82,45799.67,45841.25,150102544
2/8/22,45820.53,46040.61,45727.64,45947.95,187377120
2/9/22,46000.86,46405.86,45994,46339.76,243148960
2/10/22,46349.5,46464.38,45936.74,45940.04,285968672
2/11/22,45912.97,46143.91,45838.75,46079.37,170162016
2/14/22,46035.96,46133.87,45507.45,45644.09,187808800
2/15/22,45645.57,45804,45502.81,45731.7,274577440
2/16/22,45815.98,45904.63,45603.93,45684.8,145312384
2/17/22,45582.17,45716.89,45258.85,45441.1,152862752
2/18/22,45442.29,45705.5,45442.29,45675.87,113634776
2/21/22,45681.25,45742.83,45342.06,45362.85,137428112
2/22/22,45302.54,45302.54,44698.45,45012.18,226386816
2/23/22,45087.81,45235.21,44756.23,45132.92,186355680
2/24/22,44691.69,44691.69,43791.31,43830.51,350059232
2/25/22,43805.73,44192.52,43805.73,43984.24,240572080
2/28/22,43999.42,44557.1,43645.58,44461.01,208122496
3/2/22,44614.81,44614.81,44133.88,44514.12,235034496
3/3/22,44522.53,44705.74,44311.8,44525.72,188666336
3/4/22,44516.59,44723.19,44461.06,44551.35,134798672
3/7/22,44419.16,44419.16,43050.88,43266.97,236881392
3/8/22,43233.26,43426.72,42788.53,42878.35,226106528
3/9/22,42915.51,43217.19,42865.81,43042.96,183707680
3/10/22,43322.13,43921.82,43322.13,43853.62,271905760
3/11/22,43963.66,43966.27,43596.16,43653.33,149299824
3/14/22,43698.44,43767.77,43324.94,43366.89,115118720
3/15/22,43415.27,43793.57,43326.76,43719.02,187700080
3/16/22,43793.91,44281.27,43793.91,43975.69,236506592
3/17/22,44042.39,44187,43798.16,43807.23,148505520
3/18/22,43593.62,43593.62,42990.55,43029.97,180438016
3/21/22,43122.18,43388.18,43122.18,43230.22,124946352
3/22/22,43301.8,43398.44,43164.2,43203.79,138281104
3/24/22,43219.43,43569.67,42936.06,43522.55,149382544
3/25/22,43525.46,43686.35,43375.51,43551.14,161935184
3/28/22,43578.94,43933.56,43291.01,43933.56,132635888
3/29/22,44056.81,44478.58,44056.81,44438.7,268911328
3/30/22,44374.65,44444.98,43975.67,44337.56,344135136
3/31/22,44394.56,44928.83,44354.14,44928.83,415634304
4/1/22,44897.04,45396.14,44654.95,45152.11,389113152
4/4/22,44364.96,44424.31,43824.08,43902.04,170486032
4/5/22,43889.95,44289.83,43784.03,43928.08,115644648
4/6/22,43943.76,44377.92,43941.28,44111.1,108410488
4/7/22,44167.89,44349.59,43751.75,43786.86,141017712
4/8/22,43909.55,44501.55,43909.55,44444.58,227885728
4/11/22,45318.65,46215.54,45318.65,46144.96,557672448
4/12/22,46267.39,46459.26,45896.46,46407.26,490274592
4/13/22,46363.85,46643.05,46062.27,46165.5,474588032
4/14/22,46188.36,46510.11,46054.36,46484.43,493593344
4/15/22,46623.3,46785.59,46623.3,46601.54,365377728
4/18/22,46540.86,46970.04,46418.76,46539.59,255608672
4/19/22,46649.18,46746.27,46275.64,46333.36,228620224
4/20/22,46450.97,46586.06,45891.14,45943.16,234997424
4/21/22,45954.55,46067.18,45599.96,45652.62,186431152
4/22/22,45739.31,45774.85,45505.07,45553.02,217565712
4/25/22,45822.05,46203.59,45813.01,46073.25,368830272
4/26/22,46120.63,46184.55,45782.89,45817.67,210202384
4/27/22,45898.79,45958.37,45482.5,45533.3,223425120
4/28/22,45878.79,45878.79,44656.96,45249.41,324387712
5/6/22,45220.04,45220.04,44784.42,44840.81,189444992
5/9/22,44841.41,44841.41,43233.21,43393.14,305207776
5/10/22,43479.5,43647.55,43262.69,43504.36,233857424
5/11/22,43533.6,43649.59,42394.32,42863.15,338542016
5/12/22,42840.08,43032.5,42273.27,42898.44,284503584
5/13/22,42913.33,43505.75,42853.8,43486.46,208112608
5/16/22,43377.2,43377.2,42375.39,42667.32,250446896
5/17/22,42723.38,42883.86,42607.15,42726.06,197916944
5/18/22,42732.91,43161.43,42509.55,43026.88,278803104
5/19/22,43021,43256,42938.45,42983.45,201000000
5/23/22,42930.39,42930.39,42345.08,42440.25,118986344
5/24/22,42400.28,42637.54,41915.98,41950.32,169707408
5/25/22,41897.91,42128.41,41356.02,42012.66,240046112
5/26/22,42003.71,42607.43,41904.46,42541.71,347068768
